Datetime,Open,High,Low,Close,Adj Close,Volume
2022-10-09 23:00:00,1.0276999473571775,1.0276999473571775,1.026600003242493,1.026900053024292,1.026900053024292,0
2022-10-10 00:00:00,1.0268000364303589,1.027899980545044,1.0262999534606934,1.0267000198364258,1.0267000198364258,0
2022-10-10 01:00:00,1.026600003242493,1.026600003242493,1.0252000093460083,1.0253000259399414,1.0253000259399414,0
2022-10-10 02:00:00,1.0255000591278076,1.0262999534606934,1.0252000093460083,1.0257999897003174,1.0257999897003174,0
2022-10-10 03:00:00,1.0257999897003174,1.0271999835968018,1.0257999897003174,1.0267000198364258,1.0267000198364258,0
2022-10-10 04:00:00,1.026600003242493,1.0271999835968018,1.0263999700546265,1.0264999866485596,1.0264999866485596,0
2022-10-10 05:00:00,1.0263999700546265,1.0289000272750854,1.0260000228881836,1.0288000106811523,1.0288000106811523,0
2022-10-10 06:00:00,1.02839994430542,1.0288000106811523,1.0271999835968018,1.0288000106811523,1.0288000106811523,0
2022-10-10 07:00:00,1.02839994430542,1.030500054359436,1.0270999670028689,1.0299999713897705,1.0299999713897705,0
2022-10-10 08:00:00,1.0298999547958374,1.0324000120162964,1.0298999547958374,1.0319000482559204,1.0319000482559204,0
2022-10-10 09:00:00,1.031499981880188,1.031499981880188,1.0298000574111938,1.0298999547958374,1.0298999547958374,0
2022-10-10 10:00:00,1.0298999547958374,1.0317000150680542,1.0297000408172607,1.031499981880188,1.031499981880188,0
2022-10-10 11:00:00,1.0313999652862549,1.0318000316619873,1.0300999879837036,1.031000018119812,1.031000018119812,0
2022-10-10 12:00:00,1.0312000513076782,1.0312000513076782,1.0286999940872192,1.029099941253662,1.029099941253662,0
2022-10-10 13:00:00,1.0286999940872192,1.0311000347137451,1.028499960899353,1.0307999849319458,1.0307999849319458,0
2022-10-10 14:00:00,1.030500054359436,1.031000018119812,1.0264999866485596,1.030400037765503,1.030400037765503,0
2022-10-10 15:00:00,1.030500054359436,1.0321999788284302,1.0302000045776367,1.0303000211715698,1.0303000211715698,0
2022-10-10 16:00:00,1.0305999517440796,1.0317000150680542,1.0303000211715698,1.031499981880188,1.031499981880188,0
2022-10-10 17:00:00,1.031499981880188,1.0317000150680542,1.0290000438690186,1.0292999744415283,1.0292999744415283,0
2022-10-10 18:00:00,1.0289000272750854,1.0303000211715698,1.0283000469207764,1.0303000211715698,1.0303000211715698,0
2022-10-10 19:00:00,1.0298999547958374,1.030500054359436,1.0298000574111938,1.030500054359436,1.030500054359436,0
2022-10-10 20:00:00,1.0303000211715698,1.0303000211715698,1.0297000408172607,1.0303000211715698,1.0303000211715698,0
